,ts_code,trade_date,close,open,high,low,pre_close,change,pct_chg,vol,amount,look_back_0_open,look_back_0_close,look_back_0_high,look_back_0_low,look_back_1_open,look_back_1_close,look_back_1_high,look_back_1_low,look_back_2_open,look_back_2_close,look_back_2_high,look_back_2_low,look_back_3_open,look_back_3_close,look_back_3_high,look_back_3_low,look_back_4_open,look_back_4_close,look_back_4_high,look_back_4_low
1491,000001.SH,20151119,3617.062,3573.776,3618.213,3561.044,3568.468,48.594,1.3618,247915576.0,328442613.169,0.9153735039799933,0.9631874765681253,0.96445887800159,0.9013096611903593,0.9499306588760491,0.9095098138241269,0.9631949878884969,0.8987169301350794,0.9774529099412586,0.9496373859997809,1.030800958273662,0.942206812322308,0.8586904294026585,0.9520258754173134,0.9527486190818798,0.8553327587360195,0.9451844985466257,0.9231751147916983,0.9803024618768865,0.9054688339248715
1490,000001.SH,20151120,3630.4995,3620.7909,3640.5292,3607.9152,3617.062,13.4375,0.3715,310801972.0,413910905.746,0.9669077666572113,0.9776320418794224,0.9887110093099699,0.9526850619955067,0.9149743543068477,0.9627887639301339,0.9640601769846184,0.9009103829691478,0.9495318250664618,0.9091106105549592,0.9627962753191613,0.8983176282154686,0.9770543276939361,0.9492385495095848,1.0304028636447335,0.9418079079142683,0.858290761627902,0.9516270607586821,0.952349811029359,0.8549330602710684
1489,000001.SH,20151123,3610.3195,3630.8665,3654.7543,3598.8708,3630.4995,-20.18,-0.5558,315997474.0,414148234.284,0.9776574066225401,0.954960446268901,1.0040447356504107,0.942313797609695,0.966527533953093,0.9772520051308484,0.9883311749979284,0.9523045694120237,0.9145931726677322,0.9624084559629881,0.9636798922489201,0.9005289443510663,0.9491512748665669,0.90872932177265,0.9624159674892648,0.8979361422221884,0.976674280389283,0.9488579939509154,1.0300237911324255,0.9414272165818159
1488,000001.SH,20151124,3616.1125,3602.887,3616.4841,3563.104,3610.3195,5.793,0.1605,248810524.0,327758498.321,0.9463650165937548,0.9609746146324644,0.9613851039622578,0.9024185768543133,0.977272675912803,0.9545753555164955,1.003660423523788,0.9419285062430638,0.9661426266898002,0.9768672679902134,0.9879466136065489,0.9519194365293516,0.9142074415678673,0.9620234833586184,0.9632949398133883,0.9001429901498604,0.9487660919630743,0.9083434976543151,0.9620309950040508,0.8975501468912725
1487,000001.SH,20151125,3647.93,3614.0681,3648.3667,3607.5178,3616.1125,31.8175,0.8799,273024857.0,380802940.006,0.9583033544527623,0.9957090924224021,0.9961914955294737,0.9510675287778141,0.9459520895558624,0.9605617123920728,0.9609722024186076,0.902005575224233,0.9768598013358138,0.9541624424143654,1.0032475937358611,0.9415155716748909,0.9657297332212984,0.9764543927251079,0.9875337571468946,0.9515065189192157,0.9137944599475356,0.961610582898517,0.9628820415113848,0.8997299846573288
1486,000001.SH,20151126,3635.5521,3659.5742,3668.3764,3629.8648,3647.93,-12.3779,-0.3393,306761582.0,426247412.274,1.008170975913719,0.981634629451616,1.017894448417319,0.9753520745028846,0.9579020304119059,0.9953080486311741,0.9957904553524851,0.9506661505250222,0.9455506729774013,0.9601604052711867,0.9605708983731768,0.901603829391626,0.9764586163227544,0.9537610873491497,1.0028466064242618,0.9411141218573452,0.9653284648200312,0.9760532046746638,0.9871326521047784,0.9511051439554065
1485,000001.SH,20151127,3436.303,3616.5441,3621.8965,3412.4272,3635.5521,-199.2491,-5.4806,354287525.0,464311247.676,0.9604044945471477,0.7612812517167827,0.9663176145010606,0.7349042116234346,1.0079424481621382,0.9814037816116382,1.0176667707946647,0.9751206773754283,0.9576691076168193,0.9950783962662867,0.9955608451647014,0.9504325950926963,0.9453166702958612,0.9599276799271439,0.9603382089187876,0.9013659844116735,0.976227315940901,0.9535278025089728,1.0026176131599214,0.9408797312855283
1484,000001.SH,20151130,3445.4048,3433.8551,3470.3708,3327.8115,3436.303,9.1018,0.2649,304197903.0,387503652.774,0.7583202180104887,0.7710809452968146,0.7986647195446678,0.6411575678931448,0.9601648120009543,0.761024789066377,0.9660784302531452,0.7346455261813785,1.0077067716365598,0.981165868674157,1.0174319137371945,0.9748822349611147,0.9574291945597267,0.9948416356877953,0.995324125242151,0.9501920722151098,0.9450757162995865,0.9596879571998099,0.9600985207867081,0.901121326693629
1483,000001.SH,20151201,3456.3085,3442.4412,3483.4139,3417.545,3445.4048,10.9037,0.3165,252390755.0,330256746.807,0.7675429726951968,0.7828655408579084,0.8128154474062318,0.7400341049637345,0.7580558264950092,0.7708175800814223,0.7984035727945148,0.6408837534007987,0.9599166541310773,0.760760615069966,0.9658307479946336,0.7343792305943095,1.0074624373980652,0.980919399844866,1.0171883616574253,0.9746352607614257,0.9571808166738307,0.9945962667519949,0.9950787951112761,0.9499431122731031
1482,000001.SH,20151202,3536.9051,3450.278,3538.8465,3427.6613,3456.3085,80.5966,2.3319,301491480.0,369183037.702,0.7758787859733449,0.8716015181190526,0.8737467603375696,0.7508873881761223,0.7672191412746371,0.7825424736207984,0.812493873862781,0.7397089015916051,0.7577315219213832,0.7704939119755722,0.7980812804866936,0.6405536050966646,0.9596024169757846,0.7604364453924384,0.9655168057933332,0.7340537451962589,1.0071505714967486,0.9806062101608917,1.016876980817769,0.9743217576681695
1481,000001.SH,20151203,3584.8237,3525.7274,3591.73,3517.2303,3536.9051,47.9186,1.3548,281111255.0,338859090.634,0.8588923562638429,0.9241955959791909,0.931827271133915,0.8495027978958014,0.7755184351456132,0.8712440605594796,0.8733893676190313,0.750526281970709,0.7668585287047495,0.7821823242064077,0.812134629744663,0.7393474575107616,0.7573706225833857,0.770133398387291,0.7977216007406264,0.6401891639966629,0.9592476192880401,0.7600756278121256,0.9651621868709923,0.7336921301854433
1480,000001.SH,20151204,3524.992,3558.1489,3568.9701,3510.4119,3584.8237,-59.8317,-1.669,251736411.0,319766835.715,0.8944120781870466,0.8577706700990473,0.9063704942392666,0.841658325637899,0.8585833543821955,0.9238901727153578,0.9315222660859127,0.8491932814663155,0.7752048643727337,0.87093573555128,0.8730811601736678,0.7502113416277292,0.7665444833689602,0.7818691186146771,0.8118230655394034,0.7390319045681538,0.7570560573103006,0.7698195325143743,0.797409246701316,0.6398681771791487
1479,000001.SH,20151207,3536.9272,3529.8063,3543.9454,3506.6248,3524.992,11.9352,0.3386,208302579.0,280561587.976,0.8627729404399296,0.8706425811497345,0.8783987232707521,0.8371539770905849,0.8940956775632878,0.8574524316181212,0.9060546934248982,0.8413392789951339,0.8582651566638305,0.9235752506517888,0.9312077268323457,0.8488746127613342,0.7748824845619373,0.8706181574027801,0.872763689635225,0.7498877081935785,0.7662216691713831,0.7815470730690757,0.8115025224217629,0.7387077103965863
1478,000001.SH,20151208,3470.0698,3518.6484,3518.6484,3466.7896,3536.9272,-66.8574,-1.8903,224367310.0,297821727.299,0.8501759264577651,0.7964853670489502,0.8501759264577651,0.7928599893523348,0.8625079799304387,0.8703782171232401,0.8781349471245771,0.8368870747801163,0.8938330911749018,0.8571870678382447,0.9057930134755582,0.8410726939115265,0.8579998544848183,0.9233148986810517,0.9309479533686117,0.8486085988217765,0.7746108623553731,0.8703537915250767,0.8724994863791129,0.7496141914965726
1477,000001.SH,20151209,3472.4394,3462.5827,3495.7017,3454.8794,3470.0698,2.3696,0.0683,195698845.0,267854865.116,0.7879383088136724,0.7988330530212053,0.8245451887440012,0.7794237468351314,0.8499084875059586,0.7962139019996495,0.8499084875059586,0.7925882524465994,0.8622414657231336,0.8701122930819268,0.8778696047376843,0.8366186393363189,0.893568925945765,0.8569201546313561,0.905529745085898,0.840804572335025,0.8577330022264152,0.9230529442061448,0.9306865712740765,0.84834104234067
1476,000001.SH,20151210,3455.4951,3469.8059,3503.6535,3446.273,3472.4394,-16.9443,-0.488,200427517.0,279499705.67,0.7956636319208106,0.7798444265916555,0.833078880145866,0.7696502869582316,0.7876790829135186,0.7985747114715231,0.8242889343052159,0.7791638297891591,0.8496542918622029,0.795955347847689,0.8496542918622029,0.7923294039926495,0.8619882711744834,0.869859737425733,0.877617678759626,0.8363633649262081,0.8933182743163147,0.8566665281401211,0.9052800643425784,0.8405496377063494
1475,000001.SH,20151211,3434.5813,3441.5973,3455.5484,3410.9238,3455.4951,-20.9138,-0.6052,182908878.0,245076424.379,0.7642360978785531,0.7564799014567564,0.7796590556750365,0.7303265068090012,0.7954207390393127,0.7796001324610566,0.8328393014689592,0.7694050898411237,0.7874354827687995,0.7983320764504876,0.8240485770238566,0.7789194753719885,0.8494161814183888,0.7957124808060907,0.8494161814183888,0.7920862157686366,0.8617512532619984,0.8696234167597137,0.877382045284151,0.8361240771856191
1474,000001.SH,20151214,3520.6682,3403.5065,3521.7794,3399.2803,3434.5813,86.0869,2.5065,215374620.0,279213529.503,0.721815266425943,0.8513450413478328,0.852573544227982,0.71714293122788,0.7639270892365945,0.7561704511812233,0.7793509252078445,0.7300155673735064,0.7951135060337357,0.7792919986388093,0.8325341990558253,0.7690963755187354,0.7871277950871056,0.7980250092148677,0.8237429740716892,0.7786113027934993,0.8491120228837167,0.7954052644121301,0.8491120228837167,0.7917787928971315
1473,000001.SH,20151215,3510.354,3518.126,3529.961,3496.854,3520.668,-10.314,-0.293,200471341.0,276274949.122,0.8482387125700014,0.839645743766118,0.8613238625692232,0.8247197171510355,0.7215117712657464,0.8510494492263615,0.8522780270615227,0.7168391509931048,0.763626163457582,0.7558690521441436,0.7790509404879287,0.7297125725407132,0.794814483040857,0.7789920103235891,0.8322374592228322,0.768795765134926,0.7868282848596673,0.7977261638623996,0.8234456978570684,0.7783112729467808
1472,000001.SH,20151216,3516.1867,3522.0908,3538.6893,3506.2909,3510.354,5.8327,0.1662,193482310.0,265288652.705,0.8523225556340424,0.8457944119875019,0.870675461634467,0.8348526589857845,0.8479386895190031,0.8393452150824392,0.861024609482555,0.8244183101810486,0.7212042912712301,0.8507495915664337,0.8519782416943169,0.7165313960494332,0.763321161583666,0.7555635938215803,0.7787468462480951,0.7294055751027179,0.7945113163689522,0.7786879126161511,0.8319364946163824,0.7684910674538464
1471,000001.SH,20151217,3579.999,3533.628,3583.408,3533.628,3516.187,63.812,1.8148,283856476.0,381439613.286,0.86472911089181,0.9160030739816629,0.919772519112743,0.86472911089181,0.8519720436092355,0.845443683093422,0.8703255593054019,0.8345015665993938,0.8475880318592487,0.8389942719417495,0.8606743865457638,0.8240668711586518,0.7208494234104887,0.8503990272867146,0.851627718231172,0.7161763729520052,0.7629676928733639,0.7552098673997184,0.7783938899892954,0.7290509796940792
1470,000001.SH,20151218,3578.964,3574.94,3614.698,3568.161,3579.999,-1.035,-0.0289,273707904.0,365385805.992,0.9100618613520111,0.9145114827852602,0.9540250941907592,0.9025658415468429,0.8643802607927684,0.9156559554948557,0.9194255279267511,0.8643802607927684,0.8516227626815149,0.845094181691444,0.8699768982083012,0.8341516956628284,0.8472386028757134,0.8386445527317733,0.8603253995115243,0.8237166478240038,0.7204957142404469,0.8500496932354563,0.8512784256749757,0.7158225059648012
1469,000001.SH,20151221,3642.472,3568.581,3651.056,3565.751,3578.964,63.508,1.7745,299849280.0,398316970.721,0.9026292415719837,0.984336265037767,0.9938282612136243,0.8994998905494213,0.9096608822619041,0.9141105319137738,0.9536243939067945,0.9021648149184585,0.8639789919989704,0.9152550118813892,0.9190246082191688,0.8639789919989704,0.8512214129821828,0.8446927905891403,0.8695756649072726,0.8337502351654389,0.8468372253729054,0.8382431207271962,0.8599241050025966,0.8233151211496011
1468,000001.SH,20151222,3651.767,3645.99,3652.635,3616.87,3642.472,9.295,0.2552,261178763.0,360846042.356,0.9878180076430949,0.9942061003955336,0.9951659176898245,0.9556176855120558,0.9022206609452378,0.9839278725724567,0.9934198906072381,0.8990913027161568,0.90925231782818,0.913701977727057,0.9532159307157434,0.9017562332221939,0.8635703223653542,0.914846460330272,0.9186160653489779,0.8635703223653542,0.8508127139693985,0.8442840765417247,0.8691670081621201,0.8333414959186359
1467,000001.SH,20151223,3636.089,3653.282,3684.567,3633.025,3651.767,-15.678,-0.4293,298201801.0,419902925.873,0.9954876702072768,0.9764758086185736,1.0300823360481752,0.9730876655424506,0.987424243539166,0.993812397113175,0.9947722235459675,0.9552236148261417,0.9018260818617453,0.9835340714302235,0.9930261798393099,0.8986966938377804,0.9088578056936861,0.9133075079581506,0.9528218371625191,0.9013616497168457,0.8631753752887253,0.9144520014580811,0.9182216423675147,0.8631753752887253
1466,000001.SH,20151224,3612.485,3631.313,3640.221,3572.277,3636.089,-23.604,-0.6492,227785225.0,315421252.147,0.9708219476914025,0.9500017006676518,0.9806725298290468,0.9055391718631601,0.995115553324756,0.9761033105438259,1.0297109127967146,0.9727150995346499,0.9870519649830735,0.9934402466410408,0.9944000923185755,0.9548506906399877,0.9014520870426916,0.9831617148752795,0.9926540136033373,0.8983226362737723,0.9084839518623236,0.9129337433443487,0.9524488648201669,0.9009876455858201
1465,000001.SH,20151225,3627.914,3614.054,3635.256,3601.738,3612.485,15.429,0.4271,198451111.0,274660042.605,0.9513507218685917,0.9666774959927298,0.9747964841326587,0.9377313459585711,0.9704362048850778,0.9496156779580022,0.9802869194520201,0.9051525514079777,0.9947301371169095,0.9757176387391095,1.029325961682108,0.9723293821794879,0.9866664403699239,0.9930548079106992,0.9940146664922114,0.95446473311921,0.901065411641541,0.9827761379623691,0.9922685643030327,0.8979359188008982
1464,000001.SH,20151228,3533.779,3635.769,3641.588,3533.779,3627.914,-94.135,-2.5947,269983278.0,369042819.409,0.9750597382499304,0.8622703952604808,0.9814948905869797,0.8622703952604808,0.9510454174045939,0.9663730014210052,0.9744924185817906,0.9374253218240655,0.9701319089297916,0.9493102818113942,0.979983144024899,0.9048448057557044,0.9944271248934669,0.9754136218635852,1.0290247775596588,0.9720251862628433,0.9863630020473142,0.9927517071600709,0.9937116164621091,0.9541595932047534
1463,000001.SH,20151229,3563.736,3528.395,3564.171,3515.52,3533.779,29.957,0.8477,182551923.0,250938907.269,0.8559824065523716,0.8950671337748686,0.8955482140029827,0.8417435377317481,0.9747307017559141,0.8619367420653996,0.9811661174970568,0.8619367420653996,0.9507153979547621,0.9660436093608857,0.974163358866207,0.9370947448755542,0.9698026707295302,0.9489801913388741,0.9796543090560631,0.9045128952192916,0.9940988811466389,0.9750845998547569,1.028697949966305,0.9716960255583384
1462,000001.SH,20151230,3572.876,3566.731,3573.684,3538.112,3563.736,9.14,0.2565,187889609.0,267787665.269,0.8980400783883093,0.9048362812379139,0.905729907259473,0.8663882428548944,0.8556415051674072,0.894727689855426,0.8952087880229732,0.8414021053808068,0.9743942284828575,0.8615960627170038,0.980829884200002,0.8615960627170038,0.9503780291534578,0.9657068121470331,0.9738268644369915,0.9367568681614754,0.9694660136906955,0.9486427578318908,0.9793180193838243,0.9041738035313371
1461,000001.SH,20151231,3539.182,3570.467,3580.602,3538.353,3572.876,-33.694,-0.943,176963659.0,254031073.828,0.9018608115384619,0.8672586879597464,0.9130704174988349,0.8663417897514438,0.8977286864404892,0.9045252358856292,0.905418907480694,0.8660752367138069,0.8553279509597913,0.8944161289810593,0.8948972516838478,0.8410878249864508,0.9740867304752445,0.8612828121823517,0.980522714400594,0.8612828121823517,0.9500693063578788,0.9653988710950051,0.9735193374947146,0.9364474507083513
1460,000001.SH,20160104,3296.258,3536.589,3538.689,3295.741,3539.182,-242.924,-6.8638,184418423.0,240929155.215,0.8642586217450526,0.5984103907282851,0.866581590006056,0.5978384980659335,0.9017336306718499,0.8671269344597106,0.912944717969597,0.8662099150842957,0.8976009595179887,0.9043984071198296,0.9052921968126347,0.8659433268219615,0.8551946208256899,0.8942879643076524,0.8947691505902888,0.8409526130350142,0.9739690941861566,0.8611502689767577,0.9804059286198613,0.8611502689767577
1459,000001.SH,20160105,3287.711,3196.651,3328.139,3189.605,3296.258,-8.547,-0.2593,266882083.0,328417226.081,0.4880509198727792,0.5887927908467895,0.633519260863672,0.48025576038581613,0.8641325159101517,0.5982485427819407,0.8664557964838988,0.597676573231166,0.9016125631851082,0.867001214256688,0.9128251577636451,0.8660840715920995,0.8974793364120038,0.9042776979004212,0.9051716077592725,0.86581744748816,0.8550672963762067,0.8941658957842068,0.8946471467601972,0.8408233738109707
1458,000001.SH,20160106,3361.84,3291.195,3362.974,3288.933,3287.711,74.129,2.2547,238886670.0,285243223.391,0.5924384471746548,0.6706035580464529,0.6718582715538295,0.5899356588557076,0.4878303044573598,0.5885835778098395,0.6333151101521862,0.4800342626822494,0.8639544669534643,0.5980403999858075,0.8662780104856431,0.5974683656971713,0.9014387563740148,0.8668234899910545,0.9126526200400302,0.8659062435204947,0.8973050617853386,0.9041041927402144,0.9049982037754527,0.8656395892389447
1457,000001.SH,20160107,3125.002,3309.657,3309.657,3115.885,3361.84,-236.838,-7.0449,70569123.0,79981988.654,0.6128027677840832,0.4084563667163087,0.6128027677840832,0.3983671401124537,0.5923720009133608,0.6705505040864832,0.6718054325683053,0.5898687837829536,0.4877459353177814,0.5885164710803197,0.6332556674322628,0.4799485578196172,0.8639345404797162,0.5979749135266454,0.8662584821127199,0.5974027812293775,0.9014252522144328,0.8668040550770394,0.9126410371908582,0.8658866514514396
1456,000001.SH,20160108,3186.412,3194.625,3235.451,3056.878,3125.002,61.41,1.9651,286440822.0,324167135.447,0.48538527689939004,0.4762950074376752,0.5305720954850421,0.33292486687347983,0.6127043901004074,0.4083255142386137,0.6127043901004074,0.3982346842517088,0.592270376365819,0.670461303691136,0.6717164316065852,0.5897667614233619,0.48762768356314656,0.5884142338107701,0.633160540129801,0.4798290669033098,0.863876072735963,0.5978741793957298,0.8662003836904985,0.5973019561750182
1455,000001.SH,20160111,3016.704,3131.853,3166.215,3016.697,3186.412,-169.708,-5.326,271643691.0,286379628.143,0.41586816888199646,0.28839554826686514,0.4539077019181249,0.2883877991040907,0.48535823254953175,0.47626625056868865,0.530553563896164,0.33286910045222745,0.612701331444006,0.40828395257239514,0.612701331444006,0.3981912215704054,0.5922634681382322,0.6704691258804266,0.6717244902498746,0.589759381538857,0.4876010616610849,0.5884065991231024,0.6331613352148495,0.47980097581705505
1454,000001.SH,20160112,3022.861,3026.159,3047.664,2978.463,3016.704,6.157,0.2041,207659622.0,224135432.095,0.2987972812196214,0.29514563396085525,0.32260828009765685,0.24598679982056199,0.41582493597038017,0.28832841377522134,0.45387160155731593,0.2883206631594507,0.48532802927761265,0.47623434251707747,0.5305318349132635,0.3328103049133842,0.6126950054663207,0.4082392975926344,0.6126950054663207,0.398144674166871,0.5922533099868373,0.6704736315743197,0.6717292313291531,0.5897487538621167
1453,000001.SH,20160113,2949.597,3041.107,3059.015,2949.29,3022.861,-73.264,-2.4237,194282106.0,208376044.623,0.31532210811456773,0.21397956485699765,0.3351542823540668,0.21363957839890457,0.29876797920391157,0.2951156165368425,0.32258364298660264,0.2459471514996927,0.41581856129401795,0.2882970607633005,0.453872680749997,0.2882893086290768,0.4853352712204107,0.47623980288061785,0.5305479329080248,0.33278766652037217,0.6127272003648195,0.4082314367845914,0.6127272003648195,0.3981348356822065
1452,000001.SH,20160114,3007.649,2874.049,3012.293,2867.553,2949.597,58.052,1.9681,212905644.0,218013656.655,0.13022461676058328,0.27820764997443154,0.28335161109902096,0.12302927406779006,0.3152676524090794,0.21390592060219893,0.3351035817413667,0.2135658697698884,0.2987103890821289,0.2950573348640203,0.32253056220536114,0.24587956009883774,0.41578313393620436,0.28823748804143334,0.453844458691401,0.28822973443939365,0.4853130063980283,0.47621581589065287,0.5305342288081225,0.33273651780440594
1451,000001.SH,20160115,2900.9698,2988.0483,3001.7081,2883.8679,3007.649,-106.6792,-3.5469,198721697.0,206603969.247,0.2564824296993096,0.1600100012965924,0.27161583320873417,0.141063167999046,0.13018501636295374,0.2781976306661744,0.283342620043601,0.1229882353561144,0.31526504121525506,0.21388304769064653,0.3351049356534441,0.21354292888382673,0.298704468171808,0.29505068372590937,0.3225294028319186,0.24586307856247863,0.4158006152987886,0.2882294736490764,0.45386954832788506,0.2882217184971293
1450,000001.SH,20160118,2913.8367,2847.5389,2945.4496,2844.7042,2900.9698,12.8669,0.4435,164699694.0,173619962.653,0.10076364889685771,0.17422818395180792,0.2092584112027672,0.09762252026935787,0.2564619939678863,0.15997038314848502,0.27159840657801226,0.14101978249422153,0.13013946786460986,0.2781815127490761,0.2833275251476053,0.12294125586184408,0.3152562937202175,0.21385414156918844,0.3351001330899107,0.21351395513371263,0.29869242780006044,0.2950379168417595,0.32252209977042323,0.24584053129699537
1449,000001.SH,20160119,3007.7393,2914.4078,3012.0684,2906.4038,2913.8367,93.9026,3.2226,205279703.0,222674800.351,0.1747800625320241,0.2782201750399981,0.28301815419021276,0.16590915977664344,0.1006686795660969,0.1741471074391207,0.20918395922767363,0.09752695692233418,0.25639646862368054,0.15988661035476176,0.2715357436684019,0.14093242596792474,0.13005005377092196,0.2781200947652837,0.28326708032200415,0.12285048052017804,0.3152018869178988,0.21378055868890164,0.3350494789398076,0.21344030792104754
1448,000001.SH,20160120,2976.694,2993.014,3016.283,2951.922,3007.739,-31.045,-1.0322,216505474.0,234562924.579,0.2618506095446118,0.24375952590764358,0.2876448145169528,0.21629921194594193,0.17471388536665594,0.27817393269898966,0.2829728365085973,0.16584127302411364,0.10058821976542734,0.1740808082915901,0.20912441233001583,0.09744589165355778,0.25634602045048827,0.1598175629454808,0.27148821311373916,0.14085972573646993,0.12997525630491175,0.2780738331369539,0.28322181061306195,0.1227742955631381
1447,000001.SH,20160121,2880.482,2934.391,2998.79,2880.085,2976.694,-96.212,-3.2322,191675668.0,203634572.945,0.19684913721581856,0.13707780009423887,0.26825120995492696,0.1366376283077605,0.26184709852243454,0.2437523792394913,0.2876464871863315,0.216286546759279,0.17469286305068923,0.2781737020676014,0.28297357028131387,0.1658184676376577,0.10055230090245447,0.17405965875029153,0.20911030527110971,0.09740934129759193,0.2563414032072805,0.15979354701366774,0.2714866388973016,0.14083189997292275
1446,000001.SH,20160122,2916.562,2911.112,2931.359,2851.733,2880.482,36.08,1.2526,159810734.0,170062245.38,0.1710001098954481,0.17704396876096729,0.19345332282208488,0.10515088134945241,0.19681570448818686,0.13703251410629944,0.2682319369800371,0.1365922550293066,0.26182655554751616,0.24372824789884132,0.28763106049096016,0.21625696866642913,0.17465503650993947,0.278156396823192,0.2829572168992873,0.16577888121459694,0.10049977153883297,0.17402170663872868,0.20907930405703676,0.09735618865331239
1445,000001.SH,20160125,2938.515,2934.078,2955.783,2911.829,2916.562,21.953,0.7527,153039057.0,164023396.461,0.19642479049112016,0.20134623400154214,0.22049960036123767,0.17174658524807748,0.17095130127310043,0.17699634682906157,0.19340892280916436,0.1050891434625632,0.1967719646670865,0.13697703606592676,0.26820221948513306,0.13653669054561185,0.261795580378485,0.24369371919072538,0.28760515194576264,0.21621704606920722,0.17460694551958422,0.2781286279610901,0.28293039066133086,0.16572904742235228
1444,000001.SH,20160126,2749.785,2907.718,2911.991,2743.839,2938.515,-188.73,-6.4226,210836054.0,212608150.65,0.16722420026163176,-0.007988178618650687,0.17196470728014893,-0.014584727818768104,0.1964682360697546,0.20139068625490777,0.22054797041024404,0.17178498293261818,0.17098953628336072,0.17703581834535856,0.1934517514960715,0.10511390645595114,0.19681548125973736,0.13700832168537885,0.2682603470415011,0.13656788609297282,0.261852397465336,0.24374683356592144,0.2876672483461858,0.2162645401274232
1443,000001.SH,20160127,2735.558,2756.082,2768.772,2638.302,2749.785,-14.227,-0.5174,215722046.0,207426675.004,-0.0009927148479124286,-0.02376688974385274,0.013088569474319366,-0.1316856752476327,0.1672680912581499,-0.007980094467856762,0.1720095670586935,-0.014577991755483922,0.1965181034515329,0.20144155960107907,0.22060275878754856,0.17182980598223968,0.17103419677348936,0.17708171446901028,0.19350100242141874,0.1051451044354439,0.19686541960542256,0.13704603768838616,0.26832488604099386,0.13660551208744645
1442,000001.SH,20160128,2655.661,2711.158,2740.536,2647.493,2735.558,-79.897,-2.9207,171120280.0,167357413.39,-0.050806341437787374,-0.11240025360453654,-0.0182008681395051,-0.12146559181341297,-0.0009469812889677017,-0.023725752273171464,0.013137144797055909,-0.13166631701882192,0.16734778176700288,-0.007935771041819605,0.1720902144514458,-0.014534999860377115,0.19660369694648142,0.20152814670563704,0.2206932128406611,0.17191041709715635,0.17111464732539272,0.17716338547896449,0.19358598703096536,0.1052122578169616
1441,000001.SH,20160129,2737.6,2652.854,2755.367,2649.791,2655.661,81.939,3.0854,186673106.0,180006812.612,-0.11553045714922215,-0.02145503578442139,-0.001732122474195071,-0.1189306532132293,-0.0508079526386453,-0.11241444332236285,-0.01819582075212407,-0.12148163282638313,-0.0009384103665344925,-0.023721833160426333,0.0131485919358671,-0.1316844411921333,0.1673907213219571,-0.007928627348269938,0.17213412249123713,-0.014529203840789899,0.1966526110533445,0.20157806646829757,0.22074704643345675,0.1719542884192918
1440,000001.SH,20160201,2688.854,2730.984,2735.255,2655.623,2737.6,-48.746,-1.7806,156383744.0,152830741.554,-0.028774368445057,-0.07555182478722856,-0.024032224698619237,-0.11244861215268522,-0.1155230668550703,-0.021428542402811435,-0.0017016241300515681,-0.11892395336767543,-0.05078741970164119,-0.11240642028605803,-0.018168665549722844,-0.12147545098633959,-0.0009077508500933882,-0.023695800077881697,0.013182111978820882,-0.1316803311487153,0.1674555619887746,-0.007899387275126733,0.17219992635977163,-0.014501304089998494
1439,000001.SH,20160202,2749.57,2687.982,2755.159,2687.982,2688.854,60.716,2.2581,158078211.0,158936802.659,-0.07653231617497006,-0.008136444653646727,-0.0019296425829077681,-0.07653231617497006,-0.02877692117659483,-0.07556392622941925,-0.024033809413465914,-0.11246824535855272,-0.1155433276512487,-0.021429595626405302,-0.001698650485803772,-0.11894490838888896,-0.05079446597073904,-0.11242604487927411,-0.018169053332669268,-0.121496926846316,-0.000904615152009447,-0.023697316118165643,0.013188123849185496,-0.13170389013709452
1438,000001.SH,20160203,2739.247,2719.574,2746.072,2696.884,2749.57,-10.323,-0.3754,148397217.0,146627121.739,-0.04144862972300865,-0.019596540851905955,-0.012015566595550364,-0.06665189798333128,-0.076539932097628,-0.0081301090206447,-0.0019220408713744776,-0.076539932097628,-0.028774795838025096,-0.07557134461754877,-0.02403071656346175,-0.11248319157915183,-0.11555890113458767,-0.021425971562560413,-0.0016910016559426044,-0.118961175734912,-0.050796831824325483,-0.11244098249171718,-0.018164764175503965,-0.12151371475924991
1437,000001.SH,20160204,2781.023,2751.432,2793.298,2751.314,2739.247,41.776,1.5251,170382018.0,175347388.383,-0.006074029727943224,0.026801330615594098,0.040438755785980496,-0.006205126768277627,-0.04146800863451584,-0.01961146563027825,-0.012028946136356161,-0.06667641410222072,-0.0765664637044027,-0.008142696584746085,-0.0019333630387345939,-0.0765664637044027,-0.02879159142929292,-0.07559767879616848,-0.024046545164305173,-0.11251704953646344,-0.11559338601685483,-0.021441269235624578,-0.0017022767303483133,-0.1189963541062145
1436,000001.SH,20160205,2763.492,2783.076,2790.061,2762.16,2781.023,-17.531,-0.6304,141186284.0,145553630.916,0.029085140957120927,0.0073230402013786874,0.03684700134207107,0.0058428973190943635,-0.0060782534625440235,0.026803809622790012,0.04044401523843188,-0.006209377231394936,-0.041479448615548316,-0.01961844942397786,-0.012034383979842444,-0.06669299365985984,-0.07658505967944829,-0.008147342086276878,-0.0019367425599368486,-0.07658505967944829,-0.028800446898686702,-0.07561607725200731,-0.024054433197309048,-0.11254297524087942
